Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00	value_x	value_y	slope	outlier
6	Zo_SA_chr02A_211	chr02A	4748158	4750852	Zo_SB_chr02B_199	chr02B	3879124	3897010	0.1339	0.2906	0.1369	0.2738	4749505	3888067	0.818626	NA
6	Zo_SA_chr02A_214	chr02A	4841698	4842063	Zo_SB_chr02B_200	chr02B	3923643	3924008	0.0375	0.1079	0.0383	0.102	4841880	3923830	0.810393	NA
6	Zo_SA_chr02A_218	chr02A	4900814	4901272	Zo_SB_chr02B_202	chr02B	3958161	3958547	0.2113	0.2687	0.1991	0.335	4901043	3958354	0.807655	NA
6	Zo_SA_chr02A_219	chr02A	4912252	4913828	Zo_SB_chr02B_203	chr02B	3962156	3963567	0.1566	0.2051	0.1598	0.1946	4913040	3962860	0.806601	NA
6	Zo_SA_chr02A_222	chr02A	4984613	4985680	Zo_SB_chr02B_207	chr02B	4056176	4057243	0.0139	0.0191	0.0127	0.0267	4985150	4056710	0.813759	NA
6	Zo_SA_chr02A_223	chr02A	5032162	5033580	Zo_SB_chr02B_208	chr02B	4082405	4083835	0.0067	0.0276	0.0059	0.0449	5032871	4083120	0.81129	NA
6	Zo_SA_chr02A_224	chr02A	5048730	5050157	Zo_SB_chr02B_209	chr02B	4101760	4103187	0.0072	0.0316	0.0063	0.0524	5049440	4102470	0.812461	NA
6	Zo_SA_chr02A_225	chr02A	5071783	5093401	Zo_SB_chr02B_210	chr02B	4118226	4139497	0.0297	0.0804	0.0284	0.0988	5082592	4128860	0.812354	NA
6	Zo_SA_chr02A_226	chr02A	5095104	5103289	Zo_SB_chr02B_211	chr02B	4140795	4149361	0.0229	0.0531	0.024	0.0464	5099200	4145078	0.812888	NA
6	Zo_SA_chr02A_227	chr02A	5104204	5106480	Zo_SB_chr02B_212	chr02B	4149893	4152727	0.0097	0.0214	0.0104	0.018	5105342	4151310	0.813131	NA
6	Zo_SA_chr02A_228	chr02A	5114329	5118190	Zo_SB_chr02B_213	chr02B	4153733	4157603	0.1175	0.1784	0.1145	0.1961	5116260	4155668	0.812247	NA
6	Zo_SA_chr02A_229	chr02A	5136757	5141197	Zo_SB_chr02B_214	chr02B	4174967	4179492	0.0043	0.0282	0.0048	0.0212	5138977	4177230	0.812852	NA
6	Zo_SA_chr02A_230	chr02A	5149887	5155729	Zo_SB_chr02B_215	chr02B	4180244	4195693	0.0375	0.1016	0.0376	0.1015	5152808	4187970	0.812755	NA
6	Zo_SA_chr02A_231	chr02A	5156567	5160189	Zo_SB_chr02B_216	chr02B	4196346	4199949	0.0019	0.0432	0.0019	0.0399	5158378	4198150	0.81385	NA
6	Zo_SA_chr02A_232	chr02A	5173935	5180090	Zo_SB_chr02B_217	chr02B	4229777	4236130	0.0635	0.1554	0.067	0.1345	5177010	4232950	0.817644	NA
6	Zo_SA_chr02A_233	chr02A	5180554	5186869	Zo_SB_chr02B_218	chr02B	4237645	4243618	0.028	0.0286	0.0289	0.0262	5183710	4240630	0.818069	NA
6	Zo_SA_chr02A_234	chr02A	5713006	5715238	Zo_SB_chr02B_220	chr02B	4587727	4590022	0.0047	0.0486	0.0046	0.0503	5714122	4588870	0.803076	NA
6	Zo_SA_chr02A_235	chr02A	5763479	5798751	Zo_SB_chr02B_221	chr02B	4628427	4659208	0.0437	0.0815	0.0436	0.0824	5781115	4643820	0.803274	NA
6	Zo_SA_chr02A_236	chr02A	5799061	5804374	Zo_SB_chr02B_226	chr02B	4677275	4683366	0.0063	0.0337	0.007	0.0239	5801720	4680320	0.806713	NA
6	Zo_SA_chr02A_237	chr02A	5807484	5811963	Zo_SB_chr02B_227	chr02B	4686888	4691367	0.0469	0.0725	0.0461	0.0773	5809720	4689130	0.807117	NA
6	Zo_SA_chr02A_238	chr02A	5832894	5837765	Zo_SB_chr02B_228	chr02B	4693016	4697985	0.0106	0.0394	0.0114	0.0328	5835330	4695500	0.804668	NA
6	Zo_SA_chr02A_239	chr02A	5844132	5866404	Zo_SB_chr02B_230	chr02B	4717098	4739202	0.0397	0.0719	0.0409	0.0654	5855268	4728150	0.807504	NA
6	Zo_SA_chr02A_243	chr02A	5894998	5901884	Zo_SB_chr02B_231	chr02B	4740413	4747496	0.0057	0.0165	0.0056	0.018	5898441	4743950	0.804273	NA
6	Zo_SA_chr02A_244	chr02A	5902217	5905981	Zo_SB_chr02B_232	chr02B	4747691	4749720	0.1663	0.194	0.1714	0.1801	5904099	4748710	0.804307	NA
6	Zo_SA_chr02A_245	chr02A	5907619	5913526	Zo_SB_chr02B_233	chr02B	4753272	4759226	0.0097	0.0111	0.0098	0.0108	5910570	4756249	0.804702	NA
6	Zo_SA_chr02A_246	chr02A	5915268	5918816	Zo_SB_chr02B_234	chr02B	4760889	4764510	0.0048	0.0342	0.0048	0.0331	5917042	4762700	0.804912	NA
6	Zo_SA_chr02A_247	chr02A	5919572	5920705	Zo_SB_chr02B_235	chr02B	4765078	4766211	0.0024	0.0313	0.0024	0.0296	5920140	4765640	0.804989	NA
6	Zo_SA_chr02A_248	chr02A	5936522	5938183	Zo_SB_chr02B_236	chr02B	4773295	4780474	0.0243	0.0578	0.0217	0.0921	5937350	4776880	0.804548	NA
6	Zo_SA_chr02A_249	chr02A	5984644	5986197	Zo_SB_chr02B_237	chr02B	4800184	4801737	0.0069	0.0103	0.0062	0.0163	5985420	4800960	0.802109	NA
6	Zo_SA_chr02A_250	chr02A	5993050	5994405	Zo_SB_chr02B_238	chr02B	4809304	4810677	0.0096	0.0324	0.0092	0.0376	5993730	4809990	0.802504	NA
6	Zo_SA_chr02A_251	chr02A	5999229	6000326	Zo_SB_chr02B_239	chr02B	4817750	4819095	0.0068	0.0275	0.0063	0.0363	5999780	4818420	0.8031	NA
6	Zo_SA_chr02A_252	chr02A	6027736	6028776	Zo_SB_chr02B_240	chr02B	4848939	4849979	0.0189	0.0295	0.0174	0.0402	6028256	4849459	0.804455	NA
6	Zo_SA_chr02A_255	chr02A	6164641	6166055	Zo_SB_chr02B_242	chr02B	4935123	4936172	0.009	0.0346	0.0087	0.0393	6165348	4935650	0.800546	NA
6	Zo_SA_chr02A_258	chr02A	6268969	6272582	Zo_SB_chr02B_246	chr02B	5018666	5022747	0	0.0429	0	0.0339	6270780	5020710	0.800652	NA
6	Zo_SA_chr02A_259	chr02A	6272646	6275356	Zo_SB_chr02B_247	chr02B	5022811	5025510	0	0	0	0	6274001	5024160	0.800791	NA
6	Zo_SA_chr02A_260	chr02A	6285764	6295266	Zo_SB_chr02B_248	chr02B	5028081	5036107	0.002	0.0337	0.0021	0.0309	6290515	5032094	0.799949	NA
6	Zo_SA_chr02A_261	chr02A	6296823	6300715	Zo_SB_chr02B_249	chr02B	5037722	5042668	0.0103	0.0291	0.0107	0.0262	6298769	5040195	0.800187	NA
6	Zo_SA_chr02A_262	chr02A	6340377	6341333	Zo_SB_chr02B_262	chr02B	5144198	5145136	0.0044	0.0164	0.0037	0.0329	6340855	5144667	0.811352	NA
6	Zo_SA_chr02A_263	chr02A	6388770	6390613	Zo_SB_chr02B_263	chr02B	5183610	5185303	0.0475	0.0385	0.0508	0.0326	6389690	5184460	0.811378	NA
6	Zo_SA_chr02A_264	chr02A	6389813	6410894	Zo_SB_chr02B_264	chr02B	5187847	5208631	0.0853	0.0899	0.0886	0.0813	6400350	5198239	0.81218	NA
6	Zo_SA_chr02A_265	chr02A	6429024	6431729	Zo_SB_chr02B_265	chr02B	5223097	5225819	0.0212	0.048	0.022	0.0428	6430380	5224458	0.812465	NA
6	Zo_SA_chr02A_267	chr02A	6466714	6470599	Zo_SB_chr02B_266	chr02B	5251578	5255487	0.1496	0.2651	0.1468	0.2937	6468660	5253530	0.812152	NA
6	Zo_SA_chr02A_268	chr02A	6470138	6471362	Zo_SB_chr02B_267	chr02B	5254893	5256816	0.0087	0.0343	0.0092	0.0291	6470750	5255850	0.812248	NA
6	Zo_SA_chr02A_269	chr02A	6478631	6480186	Zo_SB_chr02B_268	chr02B	5262844	5264481	0.0243	0.0254	0.0252	0.0225	6479410	5263660	0.812368	NA
6	Zo_SA_chr02A_270	chr02A	6482117	6486256	Zo_SB_chr02B_269	chr02B	5268432	5272597	0.0186	0.0328	0.0191	0.0302	6484190	5270510	0.812826	NA
6	Zo_SA_chr02A_271	chr02A	6490229	6495771	Zo_SB_chr02B_270	chr02B	5291390	5296951	0.0026	0.0236	0.0028	0.0193	6493000	5294170	0.815366	NA
6	Zo_SA_chr02A_272	chr02A	6494932	6495722	Zo_SB_chr02B_271	chr02B	5296112	5297301	0.1253	0.1982	0.1299	0.18	6495327	5296710	0.815464	NA
6	Zo_SA_chr02A_273	chr02A	6506417	6508966	Zo_SB_chr02B_272	chr02B	5315216	5317765	0.0053	0.0305	0.0048	0.0451	6507690	5316490	0.816955	NA
6	Zo_SA_chr02A_274	chr02A	6509205	6515994	Zo_SB_chr02B_273	chr02B	5318017	5324889	0.0027	0.0111	0.0028	0.0096	6512600	5321453	0.817101	NA
6	Zo_SA_chr02A_275	chr02A	6517746	6519727	Zo_SB_chr02B_274	chr02B	5326738	5329035	0.0057	0.0222	0.0058	0.0204	6518740	5327890	0.817319	NA
6	Zo_SA_chr02A_276	chr02A	6520711	6523646	Zo_SB_chr02B_275	chr02B	5329693	5332633	0.0969	0.1855	0.0945	0.2052	6522180	5331163	0.81739	NA
6	Zo_SA_chr02A_277	chr02A	6537335	6544218	Zo_SB_chr02B_276	chr02B	5343131	5350041	0.0017	0.0149	0.0018	0.0119	6540780	5346586	0.817424	NA
6	Zo_SA_chr02A_278	chr02A	6580120	6582018	Zo_SB_chr02B_277	chr02B	5392107	5395639	0.3999	0.6857	0.3954	0.7722	6581069	5393873	0.819604	NA
6	Zo_SA_chr02A_279	chr02A	6584392	6585060	Zo_SB_chr02B_278	chr02B	5397851	5398546	0.0435	0.071	0.0365	0.18	6584726	5398200	0.819806	NA
6	Zo_SA_chr02A_280	chr02A	6586164	6592827	Zo_SB_chr02B_279	chr02B	5402258	5415772	0.0965	0.1329	0.0977	0.1298	6589500	5409015	0.820854	NA
6	Zo_SA_chr02A_281	chr02A	6604790	6605695	Zo_SB_chr02B_280	chr02B	5434428	5435992	0.0215	0.0262	0.0196	0.0378	6605240	5435210	0.822863	NA
6	Zo_SA_chr02A_282	chr02A	6608532	6625574	Zo_SB_chr02B_281	chr02B	5438225	5455067	0.0048	0.0158	0.0048	0.0152	6617053	5446646	0.823123	NA
6	Zo_SA_chr02A_283	chr02A	6738786	6741307	Zo_SB_chr02B_282	chr02B	5623068	5625571	0.0128	0.0285	0.0135	0.0247	6740050	5624320	0.834463	NA
6	Zo_SA_chr02A_284	chr02A	6741891	6742880	Zo_SB_chr02B_283	chr02B	5626147	5627136	0.0083	0.0431	0.0079	0.0506	6742390	5626640	0.834518	NA
6	Zo_SA_chr02A_287	chr02A	6914498	6916828	Zo_SB_chr02B_285	chr02B	5706718	5708350	0.043	0.0702	0.0446	0.0626	6915663	5707534	0.825305	NA
6	Zo_SA_chr02A_291	chr02A	7259550	7261461	Zo_SB_chr02B_295	chr02B	6615180	6617769	0.0183	0.0512	0.0179	0.0565	7260510	6616470	0.911297	0.911297
6	Zo_SA_chr02A_296	chr02A	8516312	8529041	Zo_SB_chr02B_296	chr02B	7161464	7174158	0.3024	0.4971	0.3021	0.5408	8522680	7167811	0.841028	0.841028
6	Zo_SA_chr02A_299	chr02A	8739017	8741824	Zo_SB_chr02B_297	chr02B	7319608	7321702	0.0496	0.0813	0.054	0.0646	8740420	7320655	0.837563	NA
6	Zo_SA_chr02A_301	chr02A	8969058	8971085	Zo_SB_chr02B_298	chr02B	7459237	7461269	0	0.0287	0	0.0216	8970070	7460253	0.831683	NA
6	Zo_SA_chr02A_304	chr02A	9158475	9162637	Zo_SB_chr02B_305	chr02B	8002416	8008633	0.2336	0.3053	0.211	0.5683	9160556	8005520	0.873913	0.873913
6	Zo_SA_chr02A_312	chr02A	9608164	9611355	Zo_SB_chr02B_309	chr02B	8336021	8338240	0.4463	0.6675	0.4387	0.731	9609760	8337130	0.867569	0.867569
6	Zo_SA_chr02A_313	chr02A	9632609	9668631	Zo_SB_chr02B_312	chr02B	8368690	8369297	0.2376	0.5396	0.2455	0.5006	9650620	8368990	0.867197	0.867197
6	Zo_SA_chr02A_315	chr02A	9710957	9711703	Zo_SB_chr02B_314	chr02B	8402900	8403646	0.0037	0.031	0.0036	0.0334	9711330	8403273	0.865306	0.865306
6	Zo_SA_chr02A_317	chr02A	9735871	9746179	Zo_SB_chr02B_316	chr02B	8430427	8434323	0.007	0.0291	0.0075	0.0242	9741025	8432375	0.865656	0.865656
6	Zo_SA_chr02A_319	chr02A	9780414	9789016	Zo_SB_chr02B_317	chr02B	8456354	8473335	0.0023	0.0214	0.0024	0.0192	9784715	8464840	0.865109	0.865109
6	Zo_SA_chr02A_320	chr02A	9794882	9797216	Zo_SB_chr02B_318	chr02B	8474965	8477319	0.0095	0.0156	0.0095	0.0159	9796049	8476142	0.865261	0.865261
6	Zo_SA_chr02A_321	chr02A	9797466	9804886	Zo_SB_chr02B_319	chr02B	8477582	8484993	0.0117	0.0184	0.0121	0.0167	9801176	8481290	0.865334	0.865334
6	Zo_SA_chr02A_322	chr02A	9806731	9808662	Zo_SB_chr02B_320	chr02B	8486691	8488622	0.0051	0.0288	0.005	0.0309	9807700	8487660	0.865408	0.865408
6	Zo_SA_chr02A_323	chr02A	9832691	9847417	Zo_SB_chr02B_321	chr02B	8524668	8539488	0.0089	0.031	0.0094	0.0268	9840054	8532078	0.867076	0.867076
6	Zo_SA_chr02A_324	chr02A	9848023	9855530	Zo_SB_chr02B_322	chr02B	8540023	8548051	0.0541	0.0765	0.0552	0.0729	9851780	8544037	0.867259	0.867259
6	Zo_SA_chr02A_325	chr02A	9903223	9904399	Zo_SB_chr02B_324	chr02B	8582751	8583989	0.0283	0.0631	0.0256	0.0922	9903811	8583370	0.866673	0.866673
6	Zo_SA_chr02A_326	chr02A	9908439	9910247	Zo_SB_chr02B_325	chr02B	8588933	8590741	0.0014	0.0266	0.0015	0.026	9909343	8589837	0.866842	0.866842
6	Zo_SA_chr02A_328	chr02A	9971343	9976200	Zo_SB_chr02B_326	chr02B	8618496	8623276	0.0069	0.0136	0.007	0.0126	9973770	8620886	0.864356	0.864356
6	Zo_SA_chr02A_329	chr02A	9980071	9999731	Zo_SB_chr02B_327	chr02B	8626937	8639363	0.0585	0.0996	0.0609	0.0884	9989901	8633150	0.864188	0.864188
6	Zo_SA_chr02A_330	chr02A	10043215	10046833	Zo_SB_chr02B_329	chr02B	8697299	8700914	0.0085	0	0.0091	0	10045024	8699110	0.866012	0.866012
6	Zo_SA_chr02A_331	chr02A	10050576	10056560	Zo_SB_chr02B_330	chr02B	8704959	8710946	0.0079	0.0185	0.0085	0.0152	10053568	8707950	0.866155	0.866155
6	Zo_SA_chr02A_332	chr02A	10057245	10061335	Zo_SB_chr02B_331	chr02B	8711635	8715729	0	0.0575	0	0.0458	10059290	8713682	0.866232	0.866232
6	Zo_SA_chr02A_334	chr02A	10070379	10090962	Zo_SB_chr02B_332	chr02B	8716316	8739080	0.016	0.0353	0.0157	0.0381	10080700	8727698	0.865785	0.865785
6	Zo_SA_chr02A_335	chr02A	10149593	10156145	Zo_SB_chr02B_335	chr02B	8841641	8854800	0.0062	0.0398	0.006	0.045	10152869	8848220	0.8715	0.8715
6	Zo_SA_chr02A_336	chr02A	10215301	10233169	Zo_SB_chr02B_336	chr02B	8860613	8878333	8e-04	0.0163	8e-04	0.0144	10224235	8869473	0.867495	0.867495
6	Zo_SA_chr02A_337	chr02A	10233648	10234409	Zo_SB_chr02B_337	chr02B	8878812	8879596	0.019	0.0327	0.0202	0.027	10234000	8879204	0.867616	0.867616
6	Zo_SA_chr02A_338	chr02A	10236285	10241425	Zo_SB_chr02B_338	chr02B	8880911	8886059	0.004	0.0269	0.0045	0.0204	10238855	8883485	0.867625	0.867625
6	Zo_SA_chr02A_340	chr02A	10265641	10268274	Zo_SB_chr02B_340	chr02B	8957844	8960374	0.1305	0.1649	0.1158	0.2807	10267000	8959109	0.872616	0.872616
6	Zo_SA_chr02A_342	chr02A	10269763	10272705	Zo_SB_chr02B_341	chr02B	8961115	8964059	0.0027	0.0228	0.0029	0.0188	10271234	8962587	0.872591	0.872591
6	Zo_SA_chr02A_343	chr02A	10275712	10280539	Zo_SB_chr02B_344	chr02B	9047551	9052431	0.0087	0.0419	0.0101	0.0288	10278100	9049991	0.88051	0.88051
6	Zo_SA_chr02A_344	chr02A	10280649	10286837	Zo_SB_chr02B_345	chr02B	9052541	9058829	0.0094	0.0186	0.0092	0.0203	10283743	9055685	0.880583	0.880583
6	Zo_SA_chr02A_345	chr02A	10290548	10291669	Zo_SB_chr02B_346	chr02B	9062604	9063719	0.0012	0.0228	0.0011	0.028	10291100	9063160	0.880679	0.880679
6	Zo_SA_chr02A_348	chr02A	10360221	10360541	Zo_SB_chr02B_347	chr02B	9067921	9071940	0.2352	0.4128	0.2441	0.3767	10360381	9069930	0.875444	0.875444
6	Zo_SA_chr02A_349	chr02A	10399329	10403530	Zo_SB_chr02B_348	chr02B	9121687	9126062	0.0586	0.1557	0.0603	0.1444	10401400	9123870	0.877175	0.877175
6	Zo_SA_chr02A_351	chr02A	10813972	10817172	Zo_SB_chr02B_350	chr02B	9182145	9185439	0.0078	0.0407	0.0086	0.0313	10815572	9183792	0.849127	0.849127
6	Zo_SA_chr02A_352	chr02A	10817420	10827821	Zo_SB_chr02B_352	chr02B	9213962	9220759	0.0091	0.0484	0.0093	0.0461	10822600	9217360	0.851675	0.851675
6	Zo_SA_chr02A_353	chr02A	10828802	10833933	Zo_SB_chr02B_353	chr02B	9225315	9228704	0.0045	0.0227	0.0044	0.0235	10831400	9227010	0.851879	0.851879
6	Zo_SA_chr02A_354	chr02A	10902253	10906100	Zo_SB_chr02B_354	chr02B	9241828	9245674	0.0061	0.0212	0.0063	0.0189	10904200	9243751	0.847726	0.847726
6	Zo_SA_chr02A_355	chr02A	10906614	10915534	Zo_SB_chr02B_355	chr02B	9246638	9255307	0.0084	0.0214	0.0091	0.0173	10911074	9250970	0.847852	0.847852
6	Zo_SA_chr02A_356	chr02A	10922043	10924183	Zo_SB_chr02B_356	chr02B	9260473	9262523	0.1751	0.1858	0.1722	0.1984	10923113	9261498	0.847881	0.847881
6	Zo_SA_chr02A_357	chr02A	10925784	10938787	Zo_SB_chr02B_357	chr02B	9264343	9277657	0.0162	0.0538	0.0175	0.0436	10932300	9271000	0.848039	0.848039
6	Zo_SA_chr02A_358	chr02A	10939295	10943216	Zo_SB_chr02B_358	chr02B	9278059	9281988	0.0024	0.0121	0.0026	0.0097	10941300	9280020	0.848168	0.848168
6	Zo_SA_chr02A_359	chr02A	11018317	11019864	Zo_SB_chr02B_359	chr02B	9329901	9331448	0.0051	0.036	0.0056	0.0286	11019100	9330670	0.846774	0.846774
6	Zo_SA_chr02A_360	chr02A	11031582	11034416	Zo_SB_chr02B_360	chr02B	9344564	9347415	0.0104	0.0176	0.011	0.0147	11032999	9345990	0.847094	0.847094
6	Zo_SA_chr02A_361	chr02A	11175707	11176621	Zo_SB_chr02B_361	chr02B	9441381	9442298	0.0989	0.1254	0.1001	0.1215	11176164	9441840	0.844819	0.844819
6	Zo_SA_chr02A_363	chr02A	11203742	11209383	Zo_SB_chr02B_363	chr02B	9545464	9546383	0.0443	0.0712	0.0435	0.0763	11206600	9545920	0.851815	0.851815
6	Zo_SA_chr02A_368	chr02A	11368072	11368977	Zo_SB_chr02B_367	chr02B	9697675	9698580	0.0341	0.035	0.0353	0.0317	11368500	9698130	0.853068	0.853068
6	Zo_SA_chr02A_370	chr02A	11471912	11479367	Zo_SB_chr02B_368	chr02B	9819753	9827001	0.0048	0.0167	0.0052	0.0134	11475600	9823377	0.85602	0.85602
6	Zo_SA_chr02A_374	chr02A	11555740	11577396	Zo_SB_chr02B_369	chr02B	9856223	9867721	0.2399	0.2875	0.2411	0.2882	11566568	9861972	0.852627	0.852627
6	Zo_SA_chr02A_383	chr02A	11866697	11868516	Zo_SB_chr02B_374	chr02B	10086025	10087852	0.004	0.0359	0.0035	0.0577	11867600	10086900	0.849956	0.849956
6	Zo_SA_chr02A_385	chr02A	11981852	11985452	Zo_SB_chr02B_376	chr02B	10189991	10193906	0	0.0083	0	0.0084	11983652	10191900	0.850488	0.850488
6	Zo_SA_chr02A_386	chr02A	12072619	12081969	Zo_SB_chr02B_378	chr02B	10257908	10267176	0.0018	0.0199	0.0018	0.0179	12077294	10262542	0.849739	0.849739
6	Zo_SA_chr02A_387	chr02A	12083476	12091623	Zo_SB_chr02B_379	chr02B	10267749	10275522	0.0523	0.0855	0.0516	0.09	12087500	10271600	0.84977	0.84977
6	Zo_SA_chr02A_388	chr02A	12115258	12120109	Zo_SB_chr02B_381	chr02B	10301513	10306375	0.0019	0.0057	0.002	0.0049	12117700	10303944	0.850323	0.850323
6	Zo_SA_chr02A_389	chr02A	12187242	12191612	Zo_SB_chr02B_382	chr02B	10392039	10396524	0.0209	0.0355	0.0205	0.0381	12189427	10394300	0.852729	0.852729
6	Zo_SA_chr02A_390	chr02A	12226321	12240193	Zo_SB_chr02B_383	chr02B	10439800	10454739	0.0037	0.0166	0.0042	0.0122	12233257	10447300	0.854006	0.854006
6	Zo_SA_chr02A_393	chr02A	12382481	12383495	Zo_SB_chr02B_384	chr02B	10508639	10509623	0.0215	0.0348	0.0211	0.0374	12382988	10509131	0.848675	0.848675
6	Zo_SA_chr02A_396	chr02A	12458475	12466083	Zo_SB_chr02B_387	chr02B	10613500	10621079	0.0024	0.0188	0.0024	0.0186	12462279	10617300	0.851954	0.851954
6	Zo_SA_chr02A_397	chr02A	12467036	12471115	Zo_SB_chr02B_388	chr02B	10622239	10626398	0.0017	0.0192	0.0018	0.0158	12469100	10624300	0.852053	0.852053
6	Zo_SA_chr02A_398	chr02A	12484347	12499485	Zo_SB_chr02B_389	chr02B	10658309	10674911	0.0039	0.0085	0.004	0.0083	12491916	10666610	0.853881	0.853881
6	Zo_SA_chr02A_399	chr02A	12502132	12507089	Zo_SB_chr02B_391	chr02B	10679395	10682549	0.015	0.0105	0.0156	0.0093	12504600	10680972	0.854163	0.854163
6	Zo_SA_chr02A_400	chr02A	12509119	12512622	Zo_SB_chr02B_392	chr02B	10685584	10688852	0.0038	0.0331	0.0036	0.0409	12510900	10687218	0.854235	0.854235
6	Zo_SA_chr02A_401	chr02A	12528206	12533395	Zo_SB_chr02B_393	chr02B	10697015	10701808	0.0015	0.0047	0.0016	0.0035	12530800	10699400	0.853849	0.853849
6	Zo_SA_chr02A_402	chr02A	12554225	12555197	Zo_SB_chr02B_394	chr02B	10719654	10720610	0.01	0.0247	0.0095	0.0301	12554711	10720132	0.853873	0.853873
6	Zo_SA_chr02A_403	chr02A	12599670	12611948	Zo_SB_chr02B_395	chr02B	10723515	10744391	0.0416	0.0548	0.0431	0.0502	12605809	10733953	0.851508	0.851508
6	Zo_SA_chr02A_404	chr02A	12631660	12633060	Zo_SB_chr02B_396	chr02B	10750487	10751856	0.0048	0.0186	0.0043	0.0291	12632360	10751200	0.851082	0.851082
6	Zo_SA_chr02A_405	chr02A	12636170	12649518	Zo_SB_chr02B_397	chr02B	10769506	10769883	0.0824	0.063	0.0824	0.0638	12642844	10769700	0.851841	0.851841
6	Zo_SA_chr02A_407	chr02A	12780223	12785935	Zo_SB_chr02B_398	chr02B	10823021	10828709	0.0027	0.0056	0.0027	0.0057	12783079	10825865	0.84689	0.84689
6	Zo_SA_chr02A_409	chr02A	12863388	12866251	Zo_SB_chr02B_399	chr02B	10977207	10980075	0.0074	0.0132	0.0079	0.0109	12864800	10978641	0.853385	0.853385
6	Zo_SA_chr02A_412	chr02A	12987337	12989136	Zo_SB_chr02B_400	chr02B	11053396	11054436	0.0033	0.0164	0.0032	0.0175	12988200	11053916	0.851071	0.851071
6	Zo_SA_chr02A_413	chr02A	12995501	12997399	Zo_SB_chr02B_401	chr02B	11062621	11064571	0.0059	0.0354	0.0057	0.0392	12996450	11063596	0.851278	0.851278
6	Zo_SA_chr02A_415	chr02A	13035965	13037910	Zo_SB_chr02B_404	chr02B	11132646	11134511	0.0104	0.0561	0.0102	0.061	13036900	11133600	0.854003	0.854003
6	Zo_SA_chr02A_417	chr02A	13070417	13075567	Zo_SB_chr02B_405	chr02B	11207742	11214728	0.013	0.0218	0.0133	0.0204	13072992	11211235	0.857588	0.857588
6	Zo_SA_chr02A_418	chr02A	13076792	13082615	Zo_SB_chr02B_406	chr02B	11216314	11222112	0.0015	0.0125	0.0016	0.0121	13079700	11219213	0.857757	0.857757
6	Zo_SA_chr02A_419	chr02A	13085254	13089337	Zo_SB_chr02B_407	chr02B	11223843	11228339	0.034	0.0533	0.0325	0.0624	13087300	11226091	0.857785	0.857785
6	Zo_SA_chr02A_420	chr02A	13217594	13228072	Zo_SB_chr02B_408	chr02B	11387683	11397794	0.0798	0.1299	0.0792	0.1344	13222833	11392700	0.861596	0.861596
6	Zo_SA_chr02A_421	chr02A	13228091	13232276	Zo_SB_chr02B_409	chr02B	11398047	11402321	0.0116	0.0478	0.0124	0.0396	13230200	11400184	0.86168	0.86168
6	Zo_SA_chr02A_422	chr02A	13312483	13319119	Zo_SB_chr02B_410	chr02B	11460221	11466915	0.0127	0.0191	0.0135	0.016	13315801	11463568	0.8609	0.8609
6	Zo_SA_chr02A_423	chr02A	13320897	13327730	Zo_SB_chr02B_411	chr02B	11468454	11476226	0.0365	0.0379	0.0354	0.0421	13324300	11472340	0.861008	0.861008
6	Zo_SA_chr02A_424	chr02A	13366028	13377803	Zo_SB_chr02B_412	chr02B	11509616	11514962	0.1334	0.2624	0.1371	0.2445	13371900	11512289	0.86093	0.86093
6	Zo_SA_chr02A_425	chr02A	13466916	13468833	Zo_SB_chr02B_413	chr02B	11584956	11586872	0.0067	0.0214	0.0062	0.0285	13467900	11585914	0.860263	0.860263
6	Zo_SA_chr02A_427	chr02A	13627981	13637259	Zo_SB_chr02B_416	chr02B	11756192	11765513	0	0.0027	0	0.0023	13632620	11760900	0.862699	0.862699
6	Zo_SA_chr02A_428	chr02A	13637918	13641416	Zo_SB_chr02B_417	chr02B	11766134	11769652	0.0103	0.03	0.0107	0.0258	13639667	11767893	0.86277	0.86277
6	Zo_SA_chr02A_429	chr02A	13652514	13660912	Zo_SB_chr02B_418	chr02B	11778364	11787314	0.0589	0.0973	0.0564	0.1152	13656713	11782839	0.862787	0.862787
6	Zo_SA_chr02A_430	chr02A	13664818	13665423	Zo_SB_chr02B_419	chr02B	11798822	11799423	0.0025	0.0181	0.0028	0.0141	13665100	11799100	0.863448	0.863448
6	Zo_SA_chr02A_431	chr02A	13665766	13676276	Zo_SB_chr02B_420	chr02B	11800400	11810369	0.005	0.0033	0.0051	0.0031	13671021	11805400	0.863533	0.863533
6	Zo_SA_chr02A_432	chr02A	13711140	13717629	Zo_SB_chr02B_421	chr02B	11825578	11832117	9e-04	0.0169	9e-04	0.015	13714400	11828800	0.862514	0.862514
6	Zo_SA_chr02A_433	chr02A	13726174	13732859	Zo_SB_chr02B_422	chr02B	11842027	11848459	0.0519	0.0425	0.0497	0.0496	13729500	11845243	0.862757	0.862757
6	Zo_SA_chr02A_434	chr02A	13734980	13739247	Zo_SB_chr02B_423	chr02B	11848940	11853528	0.0044	0.0254	0.0049	0.0185	13737100	11851234	0.862716	0.862716
6	Zo_SA_chr02A_444	chr02A	14521940	14526978	Zo_SB_chr02B_426	chr02B	11962173	11967180	0.0055	0.0073	0.0058	0.0061	14524459	11964700	0.823761	NA
